source	record_id	original	editado	translation	tier	profile	unit_kind	unit_index	relation	language_hint	candidate_count	nahuatl_text	spanish_text	citation	context
1629 Alarcón	1629-alarcon:000178	xolotl	xolotl	el furioso / mancebo	strongest	ritual_text_plus_spanish_explanation	paired_example	2	next-line	nahuatl	0	Ac teotl, ac mahuiztli ye quipolonezqui teteo inconeuh, teteo inpiltzin. Nic-anaco xoxoqui tonalli, iztac tonalli. Camach in oya? Camach in omotecato? can mach in chicnautopa, chicnauhtlanepaniuhcan omotecato? Nic-anaco, nitzatzilico: ticcualtiliz, ticyectiliz in yollotzin, tzontecomatl.	Yo en persona vine a esto el furioso, el que hago estruendo. el que no tiene a quién respetar; soy a quien le tiemblan y obedecen hasta los palos y las piedras: atadme aquí que soy tanto como otro.		EL FURIOSO Onihualla in nixolotl, in nicapanilli: cuix tle ipan nitlamati? in tetl ihuinti, in cuahuitl ihuinti in nican nenemi no tehuan, no nehua. Ac teotl, ac mahuiztli ye quipolonezqui teteo inconeuh, teteo inpiltzin. Nic-anaco xoxoqui tonalli, iztac tonalli. Camach in oya? Camach in omotecato? can mach in chicnautopa, chicnauhtlanepaniuhcan omotecato? Nic-anaco, nitzatzilico: ticcualtiliz, ticyectiliz in yollotzin, tzontecomatl. Yo en persona vine a esto el furioso, el que hago estruendo. el que no tiene a quién respetar; soy a quien le tiemblan y obedecen hasta los palos y las piedras: atadme aquí que
1629 Alarcón	1629-alarcon:000178	xolotl	xolotl	el furioso / mancebo	strongest	ritual_text_plus_spanish_explanation	paired_example	3	next-line	nahuatl	0	Nitlamacazqui in nohueltiuh xochiquetzal, inic zenca quipiaya in tlamacazque, in mochintin in cuahuili in occelome (¿?) in ayhehuel (¿?) calaquia; inic nictzātzili in cochiztli, inic chicnauhmictlan yàque; inic nèhuatl nixolotl, nicapani tli in (¿?) zan tlalhuiz notivan nitzàtzi.	Yo sacerdote, (o demonio, fábula de la antigüedad) cuya hermana es la diosa Xochiquetzal, aunque mucho la guardaban los sacerdotes y el resto del pueblo, el príncipe y los más poderosos, con que era imposible entrar, para lo cual invoque a voces al sueño, y con eso se fueron todos a los nueve profundos (i las guardas quedaron dormidas profundamente). Porque soy yo el mancebo, yo a quien crujen las coyunturas, y que disparatadamente grito a todas partes.	(II, 2-1 Del encanto que usan para echar sueño, (177-2))	he de traer porque has de sanar, y limpiar este corazón, y esta cabeza. (VI, 3 Del remedio que usan para lo que dicen reconciliar, (390-5)) MANCEBO Nitlamacazqui in nohueltiuh xochiquetzal, inic zenca quipiaya in tlamacazque, in mochintin in cuahuili in occelome (¿?) in ayhehuel (¿?) calaquia; inic nictzātzili in cochiztli, inic chicnauhmictlan yàque; inic nèhuatl nixolotl, nicapani tli in (¿?) zan tlalhuiz notivan nitzàtzi. Yo sacerdote, (o demonio, fábula de la antigüedad) cuya hermana es la diosa Xochiquetzal, aunque mucho la guardaban los sacerdotes y el resto del pueblo, el príncipe y los más
1759 Paredes	1759-paredes:000219	cemanahuac	cemanahuac	mundo / tierra	sentence-heavy	religious_sentence_examples	paired_example	1	next-line	nahuatl	0	in oncan in Itzinecan, in Ipeuhyan in Cemanahuac	(desde el principio del Mundo)	(Plática 37. del séptimo Sacramento del Matrimonio, 292)	MUNDO in oncan in Itzinecan, in Ipeuhyan in Cemanahuac (desde el principio del Mundo) (Plática 37. del séptimo Sacramento del Matrimonio, 292) TIERRA auh ca niman ācan Cemanahuac ommoyetzticā. (no
1759 Paredes	1759-paredes:000219	cemanahuac	cemanahuac	mundo / tierra	sentence-heavy	religious_sentence_examples	paired_example	2	next-line	nahuatl	0	auh ca niman ācan Cemanahuac ommoyetzticā.	(no está en parte alguna de la Tierra)	(Plática 15. de la Salutación de la Salve., 113)	in oncan in Itzinecan, in Ipeuhyan in Cemanahuac (desde el principio del Mundo) (Plática 37. del séptimo Sacramento del Matrimonio, 292) TIERRA auh ca niman ācan Cemanahuac ommoyetzticā. (no está en parte alguna de la Tierra) (Plática 15. de la Salutación de la Salve., 113)
1629 Alarcón	1629-alarcon:000179	cemanahuac	cemanahuac	todas partes	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tlacuele, tla xihualhuia, nohueltiuh xochiquetzal iquetzon; tla xicihui, tlamacazqui piltzinteuctli ielchiquiuh: ye nimitzontlalilia, ye nimitzonpilhuilia in nepapan tlacualiztli, xochitlacualiztli: cemanahuac yaz timotecaz, yaz timopiloz; nauhcacohuic iquiahuac matizque, nauhcacuhuic in quihualcuazque: ica paquizque, ica àahuiazque in notlahuan tlamacazque, chiconatlapalleque, tezcaixeque, quetzaltentzonmaxaliuhque, iztaque tlamacazque.	Conipuesta la nasa la cuelgan y ponen el cebo, conjurando lo uno y lo otro, y dicen: Ea, acude con presteza, la que eres cabellera de mi hermana la diosa Xochiquetzal. Ea no seas perezoso, espiritado pecho del hijo del príncipe, que ya pongo en ti y cuelgo de ti la comida de todo género de peces, comida sabrosa como fruta, atiende a todas partes, alárgate a todas partes, (de todas cuatro partes vengan a entrar por esta puerta, de todas cuatro partes vengan a comer, y con eso le huelguen y alegren mis tíos los espiritados, los de siete aletas, los que tienen ojos relucientes, los que tienen las barbas como plumeros divididos, los blancos espiritados.		TODAS PARTES Tlacuele, tla xihualhuia, nohueltiuh xochiquetzal iquetzon; tla xicihui, tlamacazqui piltzinteuctli ielchiquiuh: ye nimitzontlalilia, ye nimitzonpilhuilia in nepapan tlacualiztli, xochitlacualiztli: cemanahuac yaz timotecaz, yaz timopiloz; nauhcacohuic iquiahuac matizque, nauhcacuhuic in quihualcuazque: ica paquizque, ica àahuiazque in notlahuan tlamacazque, chiconatlapalleque, tezcaixeque, quetzaltentzonmaxaliuhque, iztaque tlamacazque. Conipuesta la nasa la cuelgan y ponen el cebo, conjurando lo uno y lo otro, y dicen: Ea, acude con presteza, la que eres cabellera de mi hermana la diosa Xochiquetzal. Ea no se
1629 Alarcón	1629-alarcon:000180	çemanahuac	cemanahuac	todo el mundo	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tla xihualhuia, nonan chalchicueye; nican niquintemoz notlatlahuan tlamacazque, chicocaatlapalleque, ayauh-ixeque, quetzaltentzoneque, olchipinque tlaca. Nican xintinemi, zemanahuac: quitlatemolitinemi.	Por ser diferente este conjuro, aunque para el mismo efecto, no quise pasarlo en silencio; de este usaba entre otros, un antiquísimo viejo, Juan Mateo, del pueblo de Comallan, de este partido de Atenango, y es como se sigue: Ea, ven mi madre la tela, saya de piedras preciosas (al agua por las orillas aljofaradas) que aquí vengo a buscar mis tíos, los espiritados de siete aletas, los de los ojos oscuros (por encantados), los de las bárbaras (¿?) como plumeros, los que tienen los lomos con pecas (por las escamas). Ola, que la (¿?) andan por aquí los buscados por todo el mundo.		TODO EL MUNDO Tla xihualhuia, nonan chalchicueye; nican niquintemoz notlatlahuan tlamacazque, chicocaatlapalleque, ayauh-ixeque, quetzaltentzoneque, olchipinque tlaca. Nican xintinemi, zemanahuac: quitlatemolitinemi. Por ser diferente este conjuro, aunque para el mismo efecto, no quise pasarlo en silencio; de este usaba entre otros, un antiquísimo viejo, Juan Mateo, del pueblo de Comallan,
1759 Paredes	1759-paredes:000220	cennônohuian cemanahuac	cennonohuian cemanahuac	en cada reino	sentence-heavy	religious_sentence_examples	paired_example	1	next-line	nahuatl	0	IN quenamī in Cennōnohuian Cemanahuac, in Cececcan Tlātocayopan,	(en cada Reino)	(Plática 36. del sexto Sacramento del Orden., 284)	EN CADA REINO IN quenamī in Cennōnohuian Cemanahuac, in Cececcan Tlātocayopan, (en cada Reino) (Plática 36. del sexto Sacramento del Orden., 284)
1565 Sahagún Escolios	1565-sahagun-escolios:000192	xomolli	xomolli	cosa menospreciada o sucia	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xomolli	(11) caltechtli, tlayohualli (12), telchihualoni (13), ayoni (14), ica tlatelchihualoni (15), mictlanpa (16) onteliczaloni, teputzcomoniloni (17), ica tlatelchihualo (18), chichalo (19) tlacualania (20) . A_92r.		xomolli. cosa menospreciada o socia ca. noxomol nocaltech Achtontli (10) tlahueliloc, xomolli (11) caltechtli, tlayohualli (12), telchihualoni (13), ayoni (14), ica tlatelchihualoni (15), mictlanpa (16) onteliczaloni, teputzcomoniloni (17), ica tlatelchihualo (18), chichal
1565 Sahagún Escolios	1565-sahagun-escolios:000193	xomulli	xomolli	rincón	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xomulli	(31), tlayohualli (32) caltechtli, mixtecomatl (33), tecamocayahua (34), teahuilquixtia (35) . A_96r.		xomolli. rincón ca. noxomol Amo cualli ilama xomulli (31), tlayohualli (32) caltechtli, mixtecomatl (33), tecamocayahua (34), teahuilquixtia (35) . A_96r. Glosas relevantes del escolio: (31) rincón ca. noxomol
17?? Bnf_362bis	17-bnf-362bis:000054	acnel?	acnel	quien?	sentence-heavy	grammar_notes_examples	bold_term	1		mixed	0	Acnel yaz?			Acnel yaz? Quien ira?
17?? Bnf_362bis	17-bnf-362bis:000054	acnel?	acnel	quien?	sentence-heavy	grammar_notes_examples	bold_term	2		mixed	0	Quien ira?			Acnel yaz? Quien ira?
1565 Sahagún Escolios	1565-sahagun-escolios:000194	xopaltic	xopaltic	cosa de color naranjada o leonada	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xopaltic	(8), xochipalli (8), niman ye chichiltic (9) tlapaltic (9) . P_169v-170r.		xopaltic. cosa de color anaranjada o leonada. quilpaltic (6), iyappaltic (6), quilpalli (6), iyappalli (6): yoan coztic (7), xopaltic (8), xochipalli (8), niman ye chichiltic (9) tlapaltic (9) . P_169v-170r. Glosas relevantes del escolio: (6) verdescuro; (7) cosa amarilla; (8) cosa de col
1579 Durán	1579-duran:000063	xopallaxcalli	xopallaxcalli	tortilla de planta de pie	strongest	chronicle_narrative_terms	narrative_term_context	1	next-line	mixed	0	xopallaxcalli	"y cocollaxcalli, que quiere decir ""pan con manos"", con pies y retorcido"". Con este pan hacían unos guisados de chile y poníanselos al ídolo delante y esto era cada día. (T.I, p. 26)"		"ídolo Huitzilopochtli hacían eran unas tortillas pequeñas, hechas a manera de manos y de pies, y otras retorcidas como melcochas. Llamaban a este género de comida macpallaxcalli, xopallaxcalli y cocollaxcalli, que quiere decir ""pan con manos"", con pies y retorcido"". Con este pan hacían unos guisados de chile y poníanselos al ídolo delante y esto era cada día. (T.I, p. 2"
1565 Sahagún Escolios	1565-sahagun-escolios:000195	xopanyotl	xopanyotl	las cosa que se hacen el tiempo de las aguas	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xopanyotl	(10) in itzmolintoc (11) in celiztoc (12), in quilitl, in huauhtli (13) .		> las cosa que se hacen el tp?o de las aguas. in tonenca (8), in toyolca (8), in tocochca, in toneuhca (8), in tocemilhuitiaya (8) in tonacayotl (9), in ye ixquich xopanyotl (10) in itzmolintoc (11) in celiztoc (12), in quilitl, in huauhtli (13) . Glosas relevantes del escolio: (8) Cosa para sustentar la vida; (9) mantenimiento o b
17?? Bnf_362bis	17-bnf-362bis:000055	aco	aco	arriba	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	nahuatl	0	Acoyauh in noyollo.	Mi corazón se va alas cosas del cielo.		Acoyauh in noyollo. Mi corazón se va alas cosas del cielo.
1565 Sahagún Escolios	1565-sahagun-escolios:000196	xotla	xotla	brotar	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xotla	Glosas relevantes del escolio:		> Auh inic mitoa mamalhuaztli, itech monenehuilia (13) in tlecuahuitl (14): yehica in icuac tlecuauhtlaxo (15), ca momamali (16) in tlecuahuitl, inic (17) huetzi (18), inyc xotla (19), inic mopitza (20) tletl. . Glosas relevantes del escolio: (13) comparse. o semejarse. pre. onitlaneneuili. onitlaneuiuili; (14) instrumento de palo para
1565 Sahagún Escolios	1565-sahagun-escolios:000197	xotla, ni	xotla	brotar, florecer	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xotla	Glosas relevantes del escolio:		xotla. brotar, florescer pret. onixotlac, onicuepo . ¶ In cualli, ixuiuhtli, tepatillo (10) teixiptla, tlateyotia (11) tlatauhcayotia, xotla (12) cueponi. . A_92v. Glosas relevantes del escolio: (10) imagen viva ca. nopatillo, nixiptla ; (11) dar fama a otros con obras pret. onitlateyoti on
1629 Alarcón	1629-alarcon:000181	cemaçatl omemaçatl	cemazatl omemazatl	un venado, dos venados	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tla xihualauh, chicnaupa tlatzotzonalli, chicnauhpa tlatemateloli; ma timopinauhti.	Tla xihuallauh, nonan chalchicueye, ceatl ome acatl; cetochtli, ometochtli; cemazatl, omemazatl; cetepatl; ometecpatl; cequetzpalli; omequetzpallin. Nonan chalchicueye, tla chicaz? xoconpopoan nomacehual; tla cana axicco, ayahualco, ma cana amolonca xoconcahuati tlallocatecutli		UN VENADO, DOS VENADOS Tla xihualauh, chicnaupa tlatzotzonalli, chicnauhpa tlatemateloli; ma timopinauhti. Tla xihuallauh, nonan chalchicueye, ceatl ome acatl; cetochtli, ometochtli; cemazatl, omemazatl; cetepatl; ometecpatl; cequetzpalli; omequetzpallin. Nonan chalchicueye,
1629 Alarcón	1629-alarcon:000181	cemaçatl omemaçatl	cemazatl omemazatl	un venado, dos venados	strongest	ritual_text_plus_spanish_explanation	paired_example	2	next-line	nahuatl	0	Tla xihuallauh, nonan chalchicueye, ceatl ome acatl; cetochtli, ometochtli; cemazatl, omemazatl; cetepatl; ometecpatl; cequetzpalli; omequetzpallin. Nonan chalchicueye, tla chicaz? xoconpopoan nomacehual; tla cana axicco, ayahualco, ma cana amolonca xoconcahuati tlallocatecutli	Y tu, nueve veces aporreado, nueve veces estrujado, mira no te avergüences cayendo en falta.	(VI, 3 Del remedio que usan para lo que dicen reconciliar, (390-4))	UN VENADO, DOS VENADOS Tla xihualauh, chicnaupa tlatzotzonalli, chicnauhpa tlatemateloli; ma timopinauhti. Tla xihuallauh, nonan chalchicueye, ceatl ome acatl; cetochtli, ometochtli; cemazatl, omemazatl; cetepatl; ometecpatl; cequetzpalli; omequetzpallin. Nonan chalchicueye, tla chicaz? xoconpopoan nomacehual; tla cana axicco, ayahualco, ma cana amolonca xoconcahuati tlallocatecutli Y tu, nueve veces aporreado, nueve veces estrujado, mira no te avergüences cayendo en falta. Ea ya, ven, mi madre la de la saya de piedras preciosas, una agua (o la mar)
1565 Sahagún Escolios	1565-sahagun-escolios:000198	xuxuchcuica	xoxochcuica	cantar que se llaman xochcuicatl	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xuxuchcuico	Glosas relevantes del escolio:		xoxochcuica. cantar cantares que se llaman xochcuicatl. Auh in teteupan (23) xuxuchcuico (24), tlachalantoc (25), tlacahuacatoc (26). . P_160v. Glosas relevantes del escolio: (23) por todos los templos; (24) cantar cantares que se llaman xochcuicat
1565 Sahagún Escolios	1565-sahagun-escolios:000199	xoxocoyoma, nite	texoxocoyoma	regalar	strongest	numbered_witness_glosses	paired_example	1	next-line	nahuatl	0	texoxocoyoma	Glosas relevantes del escolio:		xoxocoyoma. regalar pret. onitexoxocoyomat, onitexoxocoyoma . iyollo imac (8) ca, mizahuiani (9), tlacahuapahua (10), tecemmati (11), tececemmati (12), texoxocoyoma (13), tecamochihua (14), tecamizahuia (15), atlaixcahua (16) . A_88v. Glosas relevantes del escolio: (8) cosa solicita; (9) congojosa ca. noncizahuicauh
1565 Sahagún Escolios	1565-sahagun-escolios:000200	xoxoctic	xoxoctic	cosa verde	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xoxoctic	(5), quiltic (6), quilpaltic (6), iyappaltic (6), quilpalli (6), iyappalli (6): yoan coztic (7) . P_169v-170r.		xoxoctic. cosa verde. tlatlatlapalpoalli (4), motlatlapalpouh (4) in itlachieliz in centlamantli tlapalli itech neci xoxoctic (5), quiltic (6), quilpaltic (6), iyappaltic (6), quilpalli (6), iyappalli (6): yoan coztic (7) . P_169v-170r. Glosas relevantes del escolio: (4) cosa pintada de d
1565 Sahagún Escolios	1565-sahagun-escolios:000201	xoxolohuehue	xoxolohuehue	viejo	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xoxolohuehue	, topaluehue (18), ahuiluehue (19) totompotlahuehue (20), iztlacati (21), tlapiqui (22). . A_95v.		> viejo caduco ca. noteupilueuetcauh, noxolopiueuetcauh In tlahueliloc huehuee tlapiquini (13), iztlacatini (14), tlahuanqui (15) ichtecqui (16), teupiluehue (17), xoxolohuehue , topaluehue (18), ahuiluehue (19) totompotlahuehue (20), iztlacati (21), tlapiqui (22). . A_95v. Glosas relevantes del escolio: (13) persona que finge o compone me
17?? Bnf_362bis	17-bnf-362bis:000056	cemellê	cemelle	adverbio de que se usa ordinariamente con negación antepuesta; y significa falta de paz, y de unión	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	mixed	0	Atlaca cemellē.	hombre de mala condición.		Aic cemellê yocoxca monotztinemî: nunca se comunican con unión y paz. Atlaca cemellē. hombre de mala condición. Aihuianyocan, acemellecan in tlalticpac. En el mundo no hay quietud ni sosiego. Tlacacemellē [sic: àtlaca]. Monstruo
17?? Bnf_362bis	17-bnf-362bis:000056	cemellê	cemelle	adverbio de que se usa ordinariamente con negación antepuesta; y significa falta de paz, y de unión	sentence-heavy	grammar_notes_examples	paired_example	2	next-line	nahuatl	0	Aihuianyocan, acemellecan in tlalticpac.	En el mundo no hay quietud ni sosiego.		Aic cemellê yocoxca monotztinemî: nunca se comunican con unión y paz. Atlaca cemellē. hombre de mala condición. Aihuianyocan, acemellecan in tlalticpac. En el mundo no hay quietud ni sosiego. Tlacacemellē [sic: àtlaca]. Monstruo de la naturaleza. ítem (sic): hombre du buena y pacífica conversación.
17?? Bnf_362bis	17-bnf-362bis:000056	cemellê	cemelle	adverbio de que se usa ordinariamente con negación antepuesta; y significa falta de paz, y de unión	sentence-heavy	grammar_notes_examples	paired_example	3	next-line	nahuatl	0	Tlacacemellē [sic: àtlaca].	Monstruo de la naturaleza.		con unión y paz. Atlaca cemellē. hombre de mala condición. Aihuianyocan, acemellecan in tlalticpac. En el mundo no hay quietud ni sosiego. Tlacacemellē [sic: àtlaca]. Monstruo de la naturaleza. ítem (sic): hombre du buena y pacífica conversación.
1565 Sahagún Escolios	1565-sahagun-escolios:000202	xoxotla	xoxotla	encenderse mucho el fuego	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	oxoxotlac	(96) tlecuilli, ohuel huahualantimotlali (97), ohuel motlatlali in tletl: ic zan ommixmauhtito (98), onmotilquetzato (99), hualtzinquiz (100), hualtziniloth: ye no ceppa yauh tlayehecoz (1), ixquich (2) caana, ic (3) momotla, quimomaca in tletl: auh za (4) ahuelmotlapalo (5), in ye no itech onaci totonqui, zan hualtzinq'za hualtzincholoa (6), amo (7) ontlayecoa: ul? . P_161v.		> encenderse mucho el fuego. pret. oxoxotlac. Auh in itech oacito totonillotl (94) in amo (95) ixnamiquiztli, in amo yecoliztli, amo ihiyohuiliztli inic cenca huel oxoxotlac (96) tlecuilli, ohuel huahualantimotlali (97), ohuel motlatlali in tletl: ic zan ommixmauhtito (98), onmotilquetzato (99), hualtzinquiz (100), hualtziniloth: ye no ceppa yauh tlay
1565 Sahagún Escolios	1565-sahagun-escolios:000203	xoxouhqui	xoxouhqui	cosa verde, o cruda	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	xoxouhqui	(63), acaxoxouhqui, eeyn (64) tlalpilli (65), tlacuitlalpilli. . P_161v.		xoxouhqui. cosa verde, o cruda Auh in nanahuatzin (61) in iacxoyauh mochiuh zan acatl (62) xoxouhqui (63), acaxoxouhqui, eeyn (64) tlalpilli (65), tlacuitlalpilli. . P_161v. Glosas relevantes del escolio: (61) persona bubosa; (62) caña ca. nacauh; (63) cos
1629 Alarcón	1629-alarcon:000182	xoxouhqui	xoxouhqui	verde	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Nolineltiuh [¿?]. xochtonaltecihuatl aqueme. Ma nican tihualyati; intla nican nimitzittaz, nimitzmictiz, nimitzpòpoloz. Ma oc neyahualoti, ma oc netlatiloti yayauhqui conotli [¿?], xoxouhqui conotli [¿?]: ayac nican huallaz, ayac nican niquittaz; tetl ihuintiz in nonehuian, niycnopiltzintli, nicenteotl. Ye oc nican niquinnotza, niquintemoa in notlatlahuati tlamacazque, olpeyauhque, olchipinque.	Hecho este conjuro a los peces útiles para que a vuelta de ellos no entren en las cercas y corrales los inútiles, dañinos y que suelen romper los atajadizos, entra luego el conjuro contra los tales. Tu mi hermana flor del calor, del vestido ceniciento, guarte no vengas aquí, que si aquí te veo te mataré y te acabaré. Ea, todo el mundo se vaya y se escondan los dañinos pardos, y los verdes perros de agua no vengan aquí, no parezcan aquí, que hasta las piedras se han de desatinar por obedecerme, que yo soy el Huérfano, el un Dios; ya aquí llamo, aquí busco a mis tíos los espiritados, los pintados y salpicados de manchas		VERDE Nolineltiuh [¿?]. xochtonaltecihuatl aqueme. Ma nican tihualyati; intla nican nimitzittaz, nimitzmictiz, nimitzpòpoloz. Ma oc neyahualoti, ma oc netlatiloti yayauhqui conotli [¿?], xoxouhqui conotli [¿?]: ayac nican huallaz, ayac nican niquittaz; tetl ihuintiz in nonehuian, niycnopiltzintli, nicenteotl. Ye oc nican niquinnotza, niquintemoa in notlatlahuati tlamacazque, olpeyauhque, olchipinque. Hecho este conjuro a los peces útiles para que a vuelta de ellos no entren en las cercas y corrales los inútiles, dañinos y que suelen romper los atajadizos, entra luego el con
17?? Bnf_362bis	17-bnf-362bis:000057	cemi	cemi	de una vez	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	mixed	0	Cemi xiauh.	vete de una vez.		Cemi xiauh. vete de una vez. acaba de ixte (¿?): ¿que haces que no te vas?
17?? Bnf_362bis	17-bnf-362bis:000058	za cemi	za cemi	de una vez	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	nahuatl	0	Za cemi nimitzixnahuatia.	te despido para de una vez.		Za cemi nimitzixnahuatia. te despido para de una vez. para siempre.
17?? Bnf_362bis	17-bnf-362bis:000059	za cemi	za cemi	cuando algunos van cada uno de por si a algún lugar, y quiero que vayan de una vez todos juntos,	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	spanish	0	les dire: za cemi xihuian.	idos de una vez todos juntos.		les dire: za cemi xihuian. idos de una vez todos juntos.
17?? Bnf_362bis	17-bnf-362bis:000059	za cemi	za cemi	cuando algunos van cada uno de por si a algún lugar, y quiero que vayan de una vez todos juntos,	sentence-heavy	grammar_notes_examples	bold_term	2		spanish	0	idos de una vez todos juntos.			les dire: za cemi xihuian. idos de una vez todos juntos.
17?? Bnf_362bis	17-bnf-362bis:000060	zaz cemi	zaz cemi	de una vez, para siempre	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	mixed	0	zazcemi oniquixnahuati.	lo despedí de una vez, y para siempre.		zazcemi oniquixnahuati. lo despedí de una vez, y para siempre.
17?? Bnf_362bis	17-bnf-362bis:000063	cemicac	cemicac	antepuesto a nombre substantivo sirve de adjetivo	sentence-heavy	grammar_notes_examples	paired_example	1	next-line	mixed	0	Iz cemicac nemiliztli.	la vida eterna.		Iz cemicac nemiliztli. la vida eterna.
1565 Sahagún Escolios	1565-sahagun-escolios:000204	yacacotona, ni	yacacotona	nacer falto de las narices	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	yacacotonizque	, anozo tenpatzihuizque (17), tennecuilihuizque. . P_165v-166r.		a. Nacer falto de las narices. pret. oniyacacuatix. cuatic. oniyacacoton. ipampa inic amo tencuayuizque (15) tencuatizque impilhuan, anozo yacacuatizque (16), yacacotonizque , anozo tenpatzihuizque (17), tennecuilihuizque. . P_165v-166r. Glosas relevantes del escolio: (15) Nacer falto de los bezos. p. onitencuayuh. onitencuatix. cuatic;
1565 Sahagún Escolios	1565-sahagun-escolios:000205	yacacuati, ni	yacacuati	nacer falto de las narices	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	yacacuatizque	(16), yacacotonizque, anozo tenpatzihuizque (17), tennecuilihuizque. . P_165v-166r.		yacacuati. Nacer falto de las narices. pret. oniyacacuatix. cuatic. oniyacacoton. ipampa inic amo tencuayuizque (15) tencuatizque impilhuan, anozo yacacuatizque (16), yacacotonizque, anozo tenpatzihuizque (17), tennecuilihuizque. . P_165v-166r. Glosas relevantes del escolio: (15) Nacer falto de los bezos. p. onitencuayuh.
1565 Sahagún Escolios	1565-sahagun-escolios:000206	yacacuatia, ni	yacacuatia	nacer falto de las narices	strongest	numbered_witness_glosses	paired_example	1	next-line	mixed	0	yacacuatizque	(16), yacacotonizque, anozo tenpatzihuizque (17), tennecuilihuizque. . P_165v-166r.		yacacuatia. Nacer falto de las narices. pret. oniyacacuatix. cuatic. oniyacacoton. ipampa inic amo tencuayuizque (15) tencuatizque impilhuan, anozo yacacuatizque (16), yacacotonizque, anozo tenpatzihuizque (17), tennecuilihuizque. . P_165v-166r. Glosas relevantes del escolio: (15) Nacer falto de los bezos. p. onitencuayuh.
1565 Sahagún Escolios	1565-sahagun-escolios:000207	yacana, nite	teyacana	guiar	strongest	numbered_witness_glosses	paired_example	1	next-line	nahuatl	0	ic compehualtique	(44) in ye tlamacehua (45), mozauhq nahuilhuitl omextin (46) in tecuciztecatl Auh niman no icuac motlali in tletl (47) ye tlatla (48) in oncan tlecuilco (49) quitocayotia (50) in tlecuilli teutexcalli. . P_161v.		yacana. guiar. pret. oniteyacan. Niman (43) ic compehualtique (44) in ye tlamacehua (45), mozauhq nahuilhuitl omextin (46) in tecuciztecatl Auh niman no icuac motlali in tletl (47) ye tlatla (48) in oncan tlecuilco (49) quitocayotia (50) in
1629 Alarcón	1629-alarcon:000183	yacana, nite-on	teyacana	ser la guía y el dueño de	strongest	ritual_text_plus_spanish_explanation	paired_example	1	next-line	nahuatl	0	Tla xicihui, chicnauhtlatetzotzonalli, chicnauhtlatecapanilli; ca ye te tinech-onyacanaz in naamoxco, in naatecpan: nican noopochcopa tonyetiaz.	Hecho este conjuro se sigue p...(18) on el encomendar toda la obra al piciete o tabaco como de ordinario hacen, porque les parece que con su ayuda todo les sucederá muy a gusto, dicen pues: Ea, el nueve veces golpeado, el nueve veces aporreado, acude con diligencia en mi favor que tu eres la guía y el dueño de toda esta obra que se ha de hacer en el agua, que son mis palacios, para lo cual te llevo conmigo al lado del corazón.	(II, 17 Del conjuro de que usan los que usan de cercas, y corrales, (245))	SER LA GUIA Y EL DUEÑO DE Tla xicihui, chicnauhtlatetzotzonalli, chicnauhtlatecapanilli; ca ye te tinech-onyacanaz in naamoxco, in naatecpan: nican noopochcopa tonyetiaz. Hecho este conjuro se sigue p...(18) on el encomendar toda la obra al piciete o tabaco como de ordinario hacen, porque les parece que con su ayuda todo les sucederá muy a gusto
